,Open,High,Low,Close,Headlines,Average Mean,Differential,Sentiment,Polarity,Average Polarity
2017-10-31,1109.0,1110.540039,1101.119995,1105.280029,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,985.0863964900002,9.420043999999962,1,0.37878787878787873,0.110909718059718
2017-11-01,1105.400024,1108.969971,1096.73999,1103.680054,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,985.7336975200001,12.229980999999952,1,0.37878787878787873,0.11369759684759678
2017-11-02,1097.810059,1101.939941,1086.869995,1094.219971,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,986.2771972800001,15.069946000000073,1,0.37878787878787873,0.11648547563547558
2017-11-03,1091.150024,1112.680054,1088.52002,1111.599976,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,986.8651965500001,24.160033999999996,1,0.37878787878787873,0.1206066877566877
2017-11-04,1091.150024,1112.680054,1088.52002,1111.599976,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,987.52119631,24.160033999999996,1,0.37878787878787873,0.12397789987789982
2017-11-05,1091.150024,1112.680054,1088.52002,1111.599976,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,988.4367962900001,24.160033999999996,1,0.37878787878787873,0.12243244533244528
2017-11-06,1109.150024,1125.410034,1108.77002,1120.660034,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,989.4429968500001,16.640014000000065,1,0.37878787878787873,0.12088699078699074
2017-11-07,1124.73999,1130.599976,1117.5,1123.170044,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,990.47429751,13.09997599999997,1,0.37878787878787873,0.11934153624153619
2017-11-08,1122.819946,1135.540039,1119.109985,1132.880005,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,991.92529727,16.430053999999927,1,0.37878787878787873,0.11512941502941498
2017-11-09,1125.959961,1129.619995,1115.77002,1129.130005,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,993.2546973,13.849975000000086,1,0.37878787878787873,0.11857638472638468
2017-11-10,1126.099976,1131.75,1124.060059,1125.349976,"With the streaming service determined to find the next “Game of Thrones,” three quirky comedies about contemporary women may represent an endangered species.",994.54929691,7.68994100000009,0,-0.05833333333333334,0.11407032412032407
2017-11-11,1126.099976,1131.75,1124.060059,1125.349976,"With the streaming service determined to find the next “Game of Thrones,” three quirky comedies about contemporary women may represent an endangered species.",995.93359684,7.68994100000009,0,-0.05833333333333334,0.11348699078699073
2017-11-12,1126.099976,1131.75,1124.060059,1125.349976,"With the streaming service determined to find the next “Game of Thrones,” three quirky comedies about contemporary women may represent an endangered species.",997.31129643,7.68994100000009,0,-0.05833333333333334,0.11290365745365741
2017-11-13,1123.0,1139.900024,1122.339966,1129.170044,Amazon announced on Monday that it has retained the rights to adapt J.R.R. Tolkien’s “Lord of the Rings” for television for its Prime streaming service.,998.7271966999999,17.560058000000026,0,0.0,0.11290365745365741
2017-11-14,1130.109985,1138.0,1123.890015,1136.839966,Amazon announced on Monday that it has retained the rights to adapt J.R.R. Tolkien’s “Lord of the Rings” for television for its Prime streaming service.,1000.2197961899999,14.109985000000052,0,0.0,0.11290365745365741
2017-11-15,1127.01001,1131.75,1121.630005,1126.689941,"Most third-party sellers on Amazon do not collect sales tax. States, thirsty for the millions of dollars in unpaid revenue, are coming for the money.",1001.5639954,10.119995000000017,1,0.35,0.1164036574536574
2017-11-16,1130.160034,1138.160034,1130.050049,1137.290039,"The online retailer is a rarity: A start-up that has been profitable. But investors will have to decide if it can compete with the e-commerce behemoth.// Choose between a “Daredevil” spinoff, a comedy starring Jenny Slate, a tender romantic drama and more this weekend.// For Seattle, Amazon has become far more than a big employer and taxpayer.",1003.03849552,8.109985000000052,1,0.22000000000000003,0.1186036574536574
2017-11-17,1138.280029,1138.800049,1125.810059,1129.880005,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1004.51719547,12.989990000000034,1,0.19999999999999998,0.12060365745365739
2017-11-18,1138.280029,1138.800049,1125.810059,1129.880005,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1006.24679569,12.989990000000034,1,0.19999999999999998,0.1226036574536574
2017-11-19,1138.280029,1138.800049,1125.810059,1129.880005,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1007.86569584,12.989990000000034,1,0.19999999999999998,0.12460365745365738
2017-11-20,1129.77002,1133.420044,1122.550049,1126.310059,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1009.44889653,10.869995000000017,1,0.19999999999999998,0.12660365745365737
2017-11-21,1132.859985,1140.0,1128.199951,1139.48999,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1011.1638965299999,11.800048999999944,1,0.19999999999999998,0.12860365745365737
2017-11-22,1141.0,1160.27002,1141.0,1156.160034,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1012.8924969899999,19.27001999999993,1,0.19999999999999998,0.13060365745365737
2017-11-23,1141.0,1160.27002,1141.0,1156.160034,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1014.6266974299999,19.27001999999993,1,0.19999999999999998,0.13260365745365735
2017-11-24,1160.699951,1186.839966,1160.699951,1186.0,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1016.7048974999999,26.14001499999995,1,0.19999999999999998,0.13493699078699067
2017-11-25,1160.699951,1186.839966,1160.699951,1186.0,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1018.9591974299999,26.14001499999995,1,0.19999999999999998,0.13943699078699068
2017-11-26,1160.699951,1186.839966,1160.699951,1186.0,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1021.2344977199999,26.14001499999995,1,0.19999999999999998,0.1401560384060383
2017-11-27,1202.660034,1213.410034,1191.150024,1195.829956,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1023.6080975699999,22.260009999999966,1,0.19999999999999998,0.14087508602508592
2017-11-28,1204.880005,1205.339966,1188.52002,1193.599976,"For Seattle, Amazon has become far more than a big employer and taxpayer.",1025.95939762,16.819946000000073,1,0.19999999999999998,0.1415941336441335
2017-11-29,1194.800049,1194.800049,1145.189941,1161.27002,"The internet retailer used an annual conference to show how machine learning will spur growth at Amazon Web Services, its most profitable business.// The software giant plans to invest billions of dollars in renovating its campus in Redmond, Wash., to create a more urban atmosphere.",1028.03919804,49.610107999999855,1,0.25,0.14281318126318113
2017-11-30,1167.099976,1178.569946,1160.0,1176.75,"The software giant plans to invest billions of dollars in renovating its campus in Redmond, Wash., to create a more urban atmosphere.",1030.1376977999998,18.569946000000073,1,0.16666666666666666,0.14319889554889542
2017-12-01,1172.050049,1179.650024,1152.0,1162.349976,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,1032.1811975599999,27.65002400000003,1,0.37878787878787873,0.1449867743367742
2017-12-02,1172.050049,1179.650024,1152.0,1162.349976,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,1034.2801971999997,27.65002400000003,1,0.37878787878787873,0.1471592685092684
2017-12-03,1172.050049,1179.650024,1152.0,1162.349976,New movies and TV shows are added to streaming platforms all the time. Here are the ones we think are most interesting in the coming month.,1036.4510968599998,27.65002400000003,1,0.37878787878787873,0.1498702242202241
2017-12-04,1173.849976,1175.199951,1128.0,1133.949951,"The retail giant started off with a modest product offering, seeking to steal a piece of Australia’s retail sector.",1038.3379962699998,47.199951000000056,1,0.05,0.14929330114330105
2017-12-05,1128.26001,1159.27002,1124.73999,1141.569946,Here’s what you need to know to start your day.,1040.30109563,34.5300299999999,0,0.0,0.14821637806637797
2017-12-06,1137.98999,1155.890015,1136.079956,1152.349976,"Numerous electronics brands have sprung up offering inexpensive gadgets. Here’s how Amazon enables them, and how other brands may copy that success.",1042.3643951899999,19.81005899999991,1,0.05833333333333333,0.14729971139971132
